ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0047d8 00000088 T _free_r
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003da8 00000024 T Chip_Clock_GetBaseClock
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002138 000000c4 T xTaskPriorityInherit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000c34 0000004c T mayusculizador_task
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:100000e8 B _bss
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0038d4 00000032 T Chip_ADC_SetSampleRate
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001c6c 00000010 T vTaskSuspendAll
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0007ec 0000004c T minusculizador_task
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W I2S1_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004080 0000003e T Chip_SSP_SetBitRate
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001760 00000026 T uxListRemove
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b9c 00000004 B buffer
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00403c 00000002 T Chip_GPIO_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0051a4 00000004 T OscRateIn
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003120 0000007c T uartInit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001ae8 0000007c T xTaskCreateStatic
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10005e2c ? _end_noinit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10008000 A _vStackTop
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002bf4 00000004 B queMedirPerformance
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000688 0000007c T timeReport
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001ea4 000000c4 T vTaskSwitchContext
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W SSP1_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002ba0 00000004 B xSemaphoreTX
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000f6c 000000aa T xQueueGenericCreateStatic
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001f98 00000038 T vTaskPlaceOnEventListRestricted
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000178 T __bss_section_table_end
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002c14 0000019c T gpioInit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001788 00000018 T vApplicationGetIdleTaskMemory
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002bf8 00000014 B qmPoolChico
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00256c 0000006c T xTimerGenericCommand
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0017b8 00000002 T vApplicationStackOverflowHook
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004210 00000002 W __aeabi_ldiv0
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000300 0000000c T procesador_paquetes_init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W USB0_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W GPIO3_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0004cc 0000015c T procesarByteRecibido
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W SCT_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a005334 00000020 T __sf_fake_stdin
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003b84 0000001c T Chip_Clock_GetDividerDivisor
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0002fc T __CRP_WORD_START__
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00477e 00000010 T memset
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00018c 00000002 W MemManage_Handler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000bd4 00000038 T main
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W WDT_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00172c 00000034 T vListInsert
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:2000c000 A __top_RamAHB16
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1008a000 A __top_RamLoc40
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0028e0 00000024 T SVC_Handler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10000004 00000004 D DWT_CTRL
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0024ac 00000070 T xTimerCreateTimerTask
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002c0c 00001100 B memoriaPoolChico
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004860 000000ac T _malloc_r
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W GPIO7_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003dd8 0000003c T Chip_Clock_EnableOpts
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10003d0c 00000004 B queMayusculizar
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001018 00000050 T xQueueGenericCreate
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003ba0 000000b8 T Chip_Clock_GetClockInputHz
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003fe4 00000058 T fpuInit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003c58 00000080 T Chip_Clock_CalcMainPLLValue
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003570 0000001c T SystemInit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W SPIFI_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W QEI_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000150 T __bss_section_table
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002db0 00000058 T gpioWrite
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001dac 000000f8 T xTaskResumeAll
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004790 00000048 T sprintf
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001bcc 000000a0 T vTaskStartScheduler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003894 00000040 T Chip_ADC_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00358c 00000034 T Board_SetupMuxing
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0009e0 00000010 T QMPool_put
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00376c 000000e4 T Chip_UART_SetBaudFDR
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10005e20 00000008 B tickRateMS
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W ETH_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004ba4 000000ea T _printf_common
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b64 00000004 B tickHookFunction
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:100000e4 00000004 D _impure_ptr
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10000000 ? _end_uninit_RESERVED
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0049c0 000001e4 T _svfiprintf_r
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00310c 00000014 T uartTxWrite
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W CAN0_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10000000 D _data
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0020f4 0000000c T vTaskMissedYield
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10005e2c B _pvHeapStart
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000178 T __section_table_end
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0040c0 00000038 T Chip_SSP_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001680 00000028 T vQueueAddToRegistry
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10003d10 00001080 B memoriaPoolMediano
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W GINT0_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001c88 00000124 T xTaskIncrementTick
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W DAC_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0034f0 00000024 T Board_Debug_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000ec8 00000080 T xQueueGenericReset
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:100000e8 D _edata
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003638 00000020 T Chip_I2C_EventHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W M0SUB_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001b64 00000066 T xTaskCreate
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003e94 00000150 T Chip_SetupCoreClock
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10004d90 00001040 B memoriaPoolGrande
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W GPIO0_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003014 00000074 T uartTxInterruptSet
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000000 00000114 T g_pfnVectors
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0040f8 00000084 T ResetISR
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003914 00000014 T SystemCoreClockUpdate
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W DMA_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W EVRT_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1b080000 A __top_MFlashB512
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a005354 00000020 T __sf_fake_stdout
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004790 00000048 T siprintf
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000994 0000004c T QMPool_init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002118 00000020 T xTaskGetSchedulerState
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0022b0 000000cc T vTaskPriorityDisinheritAfterTimeout
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004210 00000002 W __aeabi_idiv0
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000190 00000002 W BusFault_Handler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0028b4 0000002c T pxPortInitialiseStack
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004c90 00000240 T _printf_i
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10005dd0 00000004 B queMinusculizar
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003e14 00000034 T Chip_Clock_Enable
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0031a8 0000000a T UART3_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b90 00000004 B __malloc_sbrk_start
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W MCPWM_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00251c 0000004e T xTimerCreateStatic
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0041b0 0000002e T __gnu_ldivmod_helper
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000704 00000064 T sizeReport
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W M0APP_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002e08 00000058 T gpioRead
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0032b8 000000f4 T boardInit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002904 00000044 T vPortEnterCritical
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b94 00000004 B __malloc_free_list
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W GINT1_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003d64 00000044 T Chip_Clock_SetBaseClock
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002bcc 0000001c T cyclesCounterInit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W GPIO4_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0012dc 000000ba T xQueueGiveFromISR
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00362c 0000000c T Board_SystemInit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0030c0 00000038 T uartTxInterruptCallbackSet
